9.79E-04 262.50488
0.00213	267.67168
0.0033	272.04836
0.00451	275.78025
0.00573	278.99087
0.00698	281.78455
0.00824	284.24872
0.0095	286.45606
0.01078	288.46637
0.01206	290.32836
0.01335	292.08117
0.01463	293.75577
0.01593	295.37622
0.01721	296.9608
0.01851	298.52292
0.0198	300.07205
0.02109	301.61446
0.02238	303.15387
0.02368	304.69199
0.02498	306.22908
0.02627	307.76426
0.02756	309.29596
0.02885	310.8221
0.03015	312.34043
0.03144	313.8486
0.03274	315.34441
0.03403	316.82582
0.03533	318.29111
0.03662	319.73885
0.03793	321.16799
0.03922	322.57781
0.04052	323.96794
0.04183	325.33835
0.04312	326.68928
0.04443	328.02122
0.04573	329.33487
0.04704	330.6311
0.04833	331.91087
0.04964	333.17523
0.05094	334.42522
0.05225	335.66191
0.05355	336.88625
0.05486	338.09917
0.05617	339.30142
0.05748	340.49366
0.05878	341.67637
0.06009	342.8499
0.06141	344.0144
0.06271	345.16988
0.06402	346.31619
0.06533	347.45303
0.06664	348.57998
0.06795	349.69651
0.06926	350.80202
0.07057	351.89582
0.07189	352.97722
0.07319	354.04551
0.07451	355.10001
0.07582	356.1401
0.07714	357.16523
0.07846	358.17495
0.07977	359.16894
0.08109	360.14702
0.0824	361.10915
0.08372	362.05548
0.08503	362.98629
0.08636	363.90206
0.08767	364.80338
0.08899	365.69103
0.09031	366.56587
0.09163	367.42887
0.09295	368.28105
0.09428	369.12348
0.0956	369.9572
0.09692	370.78318
0.09825	371.60229
0.09956	372.41524
0.10089	373.22255
0.10221	374.02447
0.10354	374.82095
0.10485	375.61162
0.10618	376.39574
0.1075	377.1722
0.10883	377.9395
0.11015	378.69577
0.11148	379.4388
0.11281	380.16612
0.11413	380.87509
0.11546	381.56298
0.11679	382.22721
0.11812	382.86549
0.11945	383.47614
0.12078	384.05835
0.12211	384.61262
0.12345	385.14119
0.12478	385.64855
0.12612	386.14212
0.12745	386.6329
0.12879	387.13632
0.13013	387.67321
